,hh_id,maz,walk_subzone,income,autos,jtf_choice,size,workers,auto_suff
36602,1786833,16758,0,98000,1,1,2,1,cars>=wkrs
36604,1263710,16758,0,47000,3,1,6,1,cars>=wkrs
36605,231906,16758,0,10800,2,1,4,0,cars>=wkrs
36611,498075,16758,0,23000,1,-2,1,1,cars>=wkrs
36616,3797213,16759,0,37350,3,1,4,1,cars>=wkrs
36617,3936108,16759,0,172950,3,1,10,6,cars<wkrs
36623,1108671,16759,0,36010,1,-2,1,1,cars>=wkrs
36624,3500649,16759,0,99000,2,1,3,3,cars<wkrs
36628,2519792,16759,0,304900,3,1,2,2,cars>=wkrs
36632,3228823,16759,0,40000,2,1,4,1,cars>=wkrs
36634,3676283,16759,0,231000,4,1,4,0,cars>=wkrs
36635,878011,16759,0,25000,1,-2,1,1,cars>=wkrs
36637,255985,16759,0,0,2,1,4,0,cars>=wkrs
36638,1561765,16759,0,60000,3,1,4,0,cars>=wkrs
36641,1986108,16759,0,22000,2,1,3,1,cars>=wkrs
36642,2566180,16759,0,272000,2,1,2,2,cars>=wkrs
36643,2566165,16759,0,77700,2,1,2,2,cars>=wkrs
36644,232067,16759,0,1800,1,1,4,0,cars>=wkrs
36645,2241275,16759,0,16180,2,1,2,2,cars>=wkrs
36649,3403516,16759,0,39000,1,1,3,3,cars<wkrs
36651,2566175,16759,0,107000,2,1,2,2,cars>=wkrs
36655,3420764,16759,0,80000,3,1,3,3,cars>=wkrs
36657,3500654,16759,0,351530,2,1,3,3,cars<wkrs
36660,2686792,16759,0,78800,3,1,3,2,cars>=wkrs
36662,1055537,16759,0,21100,2,-2,1,1,cars>=wkrs
36665,3403538,16759,0,39300,3,1,3,3,cars>=wkrs
36666,3403558,16760,0,35200,3,1,3,3,cars>=wkrs
36667,587315,16760,0,43200,4,-2,1,1,cars>=wkrs
36670,2767578,16760,0,164600,2,1,3,2,cars>=wkrs
36675,3607799,16760,0,166400,2,1,4,3,cars<wkrs
36685,1731673,16760,0,45200,1,1,2,1,cars>=wkrs
36694,2527440,16760,0,57420,2,1,2,2,cars>=wkrs
36703,498612,16761,0,5000,1,-2,1,1,cars>=wkrs
36704,3455842,16761,0,42800,2,1,3,3,cars<wkrs
36711,3788821,16761,0,32300,2,1,4,1,cars>=wkrs
36712,2383870,16761,0,24600,2,1,2,2,cars>=wkrs
36714,3250765,16761,0,79120,3,1,4,1,cars>=wkrs
36726,3313583,16762,0,17600,2,1,4,2,cars>=wkrs
36730,232482,16762,0,2300,0,1,4,0,nocars
36734,2014206,16762,0,12000,2,1,4,1,cars>=wkrs
36741,1955469,16762,0,45240,2,1,3,1,cars>=wkrs
36753,2083845,16762,0,100000,4,1,8,1,cars>=wkrs
36756,878668,16762,0,33200,0,-2,1,1,nocars
36759,1199748,16763,0,19200,1,-2,1,1,cars>=wkrs
36760,2495259,16763,0,121000,1,1,2,2,cars<wkrs
36763,1759048,16763,0,45700,2,1,2,1,cars>=wkrs
36769,2735968,16763,0,72100,2,1,3,2,cars>=wkrs
36776,1463114,16763,0,70100,2,1,2,0,cars>=wkrs
36777,2495227,16763,0,135550,2,-3,2,2,cars>=wkrs
36778,3769005,16763,0,56130,3,1,7,0,cars>=wkrs
36781,2297001,16763,0,52200,2,-3,2,2,cars>=wkrs
36782,1684685,16763,0,69150,2,1,2,1,cars>=wkrs
36784,2714478,16763,0,39000,2,1,3,2,cars>=wkrs
36786,3676839,16763,0,231000,2,1,4,0,cars>=wkrs
36788,213502,16763,0,320,1,1,4,0,cars>=wkrs
36789,3104453,16763,0,16600,1,1,4,0,cars>=wkrs
36790,3102135,16763,0,75250,2,1,4,0,cars>=wkrs
36791,1991556,16763,0,42400,2,1,3,1,cars>=wkrs
36793,1759051,16763,0,52100,2,1,2,1,cars>=wkrs
36796,3556103,16763,0,61020,2,1,4,3,cars<wkrs
36799,3189362,16763,0,67000,2,1,3,1,cars>=wkrs
36800,1398605,16763,0,44250,2,1,2,0,cars>=wkrs
36801,2073196,16763,0,27050,2,1,5,1,cars>=wkrs
36803,1759079,16763,0,68000,2,1,2,1,cars>=wkrs
36804,2214907,16763,0,62900,2,-3,2,2,cars>=wkrs
36805,3676829,16763,0,231000,4,1,4,0,cars>=wkrs
36808,1704019,16763,0,130200,2,1,2,1,cars>=wkrs
36809,2890901,16763,0,39000,3,1,5,2,cars>=wkrs
36810,2911505,16763,0,99100,2,1,6,2,cars>=wkrs
36811,1490661,16763,0,51500,2,1,2,0,cars>=wkrs
36812,2845591,16763,0,23800,2,1,4,2,cars>=wkrs
36813,2384064,16763,0,33800,3,1,2,2,cars>=wkrs
36814,3251991,16763,0,33100,2,1,4,1,cars>=wkrs
36815,2767612,16763,0,98200,1,1,3,2,cars<wkrs
36816,3005763,16763,0,45300,1,1,3,0,cars>=wkrs
36823,2944746,16764,0,37000,2,1,3,0,cars>=wkrs
36824,232723,16764,0,6000,1,1,4,0,cars>=wkrs
36827,2384089,16764,0,36900,1,1,2,2,cars<wkrs
36845,3102182,16764,0,75250,2,1,4,0,cars>=wkrs
36848,735204,16764,0,22000,3,-2,1,1,cars>=wkrs
36849,3850446,16764,0,33100,3,1,4,3,cars>=wkrs
36850,1389769,16764,0,0,1,1,2,0,cars>=wkrs
36857,3928275,16764,0,344960,4,1,4,4,cars>=wkrs
36858,1180708,16764,0,140000,2,-2,1,1,cars>=wkrs
36861,2774631,16765,0,54410,2,1,3,2,cars>=wkrs
36866,499143,16765,0,15000,1,-2,1,1,cars>=wkrs
36870,3276761,16765,0,35000,2,1,3,2,cars>=wkrs
36875,1191668,16765,0,20000,1,-2,1,1,cars>=wkrs
36877,3504328,16765,0,107180,3,1,3,3,cars>=wkrs
36880,879511,16765,0,40000,1,-2,1,1,cars>=wkrs
36884,3102203,16765,0,75250,1,1,4,0,cars>=wkrs
36885,587852,16765,0,35000,1,-2,1,1,cars>=wkrs
36886,587798,16765,0,35000,1,-2,1,1,cars>=wkrs
36887,2271551,16765,0,28000,2,1,2,2,cars>=wkrs
36894,3403714,16766,0,39000,3,1,3,3,cars>=wkrs
36895,3218848,16766,0,30900,4,4,4,1,cars>=wkrs
36899,499232,16766,0,16500,1,-2,1,1,cars>=wkrs
36903,2426915,16766,0,52700,2,1,2,2,cars>=wkrs
36906,3403728,16766,0,38370,1,1,3,3,cars<wkrs
36909,213588,16766,0,320,1,1,4,0,cars>=wkrs
36913,3607858,16766,0,127520,3,1,4,3,cars>=wkrs
36914,1852268,16766,0,316000,2,1,2,1,cars>=wkrs
36915,1548857,16766,0,191500,2,1,3,0,cars>=wkrs
36916,3797282,16766,0,37350,1,1,4,1,cars>=wkrs
36917,1264160,16766,0,47000,2,1,6,1,cars>=wkrs
36918,3168226,16766,0,62400,1,1,3,1,cars>=wkrs
36924,422379,16767,0,23400,2,-2,1,1,cars>=wkrs
36925,3563496,16767,0,77450,1,1,4,3,cars<wkrs
36926,3677407,16767,0,231000,1,1,4,0,cars>=wkrs
36927,3591734,16767,0,60200,3,1,4,3,cars>=wkrs
36928,2427126,16767,0,65000,1,1,2,2,cars<wkrs
36930,499299,16767,0,18000,1,-2,1,1,cars>=wkrs
36931,2427038,16767,0,46400,2,1,2,2,cars>=wkrs
36932,2795523,16767,0,167000,2,1,3,2,cars>=wkrs
36934,3677312,16767,0,231000,4,1,4,0,cars>=wkrs
36935,3677354,16767,0,231000,2,1,4,0,cars>=wkrs
36938,1129938,16767,0,22000,1,-2,1,1,cars>=wkrs
36939,1264364,16767,0,47000,3,1,6,1,cars>=wkrs
36940,3179686,16767,0,46700,1,1,3,1,cars>=wkrs
36942,2427051,16767,0,75200,2,1,2,2,cars>=wkrs
36943,3802360,16767,0,117480,2,1,4,1,cars>=wkrs
36944,2814892,16767,0,117500,3,1,4,2,cars>=wkrs
36946,3893692,16767,0,73000,2,1,4,3,cars<wkrs
36948,3168232,16767,0,56800,2,1,3,1,cars>=wkrs
36949,3466850,16767,0,73650,3,1,3,3,cars>=wkrs
36950,1969195,16767,0,53600,3,1,3,1,cars>=wkrs
36951,2514787,16767,0,72200,3,1,2,2,cars>=wkrs
36952,879675,16767,0,38000,1,-2,1,1,cars>=wkrs
36953,2020950,16767,0,56000,2,1,4,1,cars>=wkrs
36954,2495516,16767,0,124850,2,-3,2,2,cars>=wkrs
36955,2854078,16767,0,52800,3,1,4,2,cars>=wkrs
36956,2495520,16767,0,81000,2,1,2,2,cars>=wkrs
36957,3837328,16767,0,186900,4,1,4,2,cars>=wkrs
36958,1997727,16767,0,89900,2,1,3,1,cars>=wkrs
36959,3246997,16767,0,65000,2,1,4,1,cars>=wkrs
36960,2767730,16767,0,78200,3,3,3,2,cars>=wkrs
36961,366536,16767,0,18000,2,-2,1,1,cars>=wkrs
36962,3677420,16767,0,231000,1,1,4,0,cars>=wkrs
36963,213611,16767,0,320,0,1,4,0,nocars
36964,3677390,16767,0,231000,4,1,4,0,cars>=wkrs
36965,1480676,16767,0,132400,2,1,2,0,cars>=wkrs
36966,879798,16767,0,24800,3,-2,1,1,cars>=wkrs
36968,1264229,16767,0,47000,3,1,6,1,cars>=wkrs
36969,3677326,16767,0,231000,1,1,4,0,cars>=wkrs
36970,2495486,16767,0,189000,2,1,2,2,cars>=wkrs
36971,1108889,16767,0,30600,2,-2,1,1,cars>=wkrs
36972,1845335,16768,0,77000,1,1,2,1,cars>=wkrs
36973,1212216,16768,0,173500,1,-2,1,1,cars>=wkrs
36974,1552417,16768,0,66000,3,1,3,0,cars>=wkrs
36975,880075,16768,0,29000,0,-2,1,1,nocars
36976,1463295,16768,0,64500,2,-3,2,0,cars>=wkrs
36977,2500142,16768,0,9890,2,-3,2,2,cars>=wkrs
36979,3094665,16768,0,48400,1,1,4,0,cars>=wkrs
36980,3769202,16768,0,56130,0,1,7,0,nocars
36981,499416,16768,0,21000,2,-2,1,1,cars>=wkrs
36982,736107,16768,0,20200,1,-2,1,1,cars>=wkrs
36983,233271,16768,0,6000,1,1,4,0,cars>=wkrs
36984,2714612,16768,0,39000,2,1,3,2,cars>=wkrs
36985,879919,16768,0,32600,1,-2,1,1,cars>=wkrs
36986,2541202,16768,0,34250,2,1,2,2,cars>=wkrs
36987,499549,16768,0,7900,1,-2,1,1,cars>=wkrs
36988,1538603,16768,0,32000,2,1,3,0,cars>=wkrs
36989,1377641,16768,0,66100,2,-3,2,0,cars>=wkrs
36990,736122,16768,0,21800,1,-2,1,1,cars>=wkrs
36991,588257,16768,0,28090,1,-2,1,1,cars>=wkrs
36993,1203804,16768,0,30500,2,-2,1,1,cars>=wkrs
36994,233293,16768,0,10800,1,1,4,0,cars>=wkrs
36996,1021137,16768,0,140000,1,-2,1,1,cars>=wkrs
36997,2036230,16768,0,55000,1,1,4,1,cars>=wkrs
36998,736100,16768,0,12000,1,-2,1,1,cars>=wkrs
36999,588291,16768,0,34300,1,-2,1,1,cars>=wkrs
37000,1926159,16768,0,23600,2,1,3,1,cars>=wkrs
37001,3677497,16768,0,231000,2,1,4,0,cars>=wkrs
37002,736191,16768,0,11200,1,-2,1,1,cars>=wkrs
37003,2050641,16768,0,9800,1,1,7,1,cars>=wkrs
37004,3028303,16768,0,46600,2,1,3,0,cars>=wkrs
37005,1398659,16768,0,44250,1,1,2,0,cars>=wkrs
37006,2427150,16768,0,64130,2,1,2,2,cars>=wkrs
37007,1552413,16768,0,66000,1,1,3,0,cars>=wkrs
37009,1055978,16768,0,16000,2,-2,1,1,cars>=wkrs
37010,1129990,16768,0,22100,1,-2,1,1,cars>=wkrs
37011,3005859,16768,0,32550,3,1,3,0,cars>=wkrs
37012,1435177,16768,0,42200,2,-3,2,0,cars>=wkrs
37013,2384300,16768,0,27000,2,1,2,2,cars>=wkrs
37014,2944767,16768,0,28800,2,1,3,0,cars>=wkrs
37015,3677599,16768,0,231000,4,1,4,0,cars>=wkrs
37016,3094680,16768,0,48400,1,1,4,0,cars>=wkrs
37018,2878002,16768,0,83710,2,1,4,2,cars>=wkrs
37019,3677632,16768,0,231000,2,1,4,0,cars>=wkrs
37020,2495532,16768,0,96000,2,-3,2,2,cars>=wkrs
37021,3071988,16768,0,26600,2,1,4,0,cars>=wkrs
37022,1079010,16768,0,25680,2,-2,1,1,cars>=wkrs
37023,2384427,16769,0,28500,2,1,2,2,cars>=wkrs
37025,3094786,16769,0,48400,4,1,4,0,cars>=wkrs
37026,3102387,16769,0,75250,2,1,4,0,cars>=wkrs
37027,297871,16769,0,6000,1,-2,1,1,cars>=wkrs
37028,2900324,16769,0,38100,1,1,5,2,cars<wkrs
37030,3893713,16769,0,76930,4,1,4,4,cars>=wkrs
37031,2068820,16769,0,19000,0,1,7,1,nocars
37032,1149726,16769,0,30500,2,-2,1,1,cars>=wkrs
37033,1806113,16769,0,31920,3,-3,2,1,cars>=wkrs
37035,1149663,16769,0,35000,1,-2,1,1,cars>=wkrs
37036,3885642,16769,0,34600,1,1,4,3,cars<wkrs
37037,880242,16769,0,31060,1,-2,1,1,cars>=wkrs
37038,3677774,16769,0,231000,1,-3,4,0,cars>=wkrs
37039,880461,16769,0,34700,1,-2,1,1,cars>=wkrs
37040,1056002,16769,0,16000,1,-2,1,1,cars>=wkrs
37041,3102359,16769,0,75250,2,1,4,0,cars>=wkrs
37042,2624779,16769,0,25000,1,1,3,2,cars<wkrs
37043,2271710,16769,0,34500,1,1,2,2,cars<wkrs
37044,3037877,16769,0,47300,3,1,3,0,cars>=wkrs
37045,3107473,16769,0,31740,1,1,4,0,cars>=wkrs
37046,3327855,16769,0,32220,0,1,4,2,nocars
37048,588519,16769,0,24600,2,-2,1,1,cars>=wkrs
37049,615887,16769,0,60000,1,-2,1,1,cars>=wkrs
37050,1840240,16769,0,32200,2,-3,2,1,cars>=wkrs
37051,880484,16769,0,29000,3,-2,1,1,cars>=wkrs
37053,499872,16769,0,14610,1,-2,1,1,cars>=wkrs
37054,588562,16769,0,40220,2,-2,1,1,cars>=wkrs
37055,2330320,16769,0,14000,3,1,2,2,cars>=wkrs
37056,1463324,16769,0,46300,3,1,2,0,cars>=wkrs
37057,1353430,16769,0,29400,2,-3,2,0,cars>=wkrs
37058,2271689,16769,0,37440,2,-3,2,2,cars>=wkrs
37059,3823308,16769,0,13000,3,1,5,2,cars>=wkrs
37060,366603,16769,0,17000,1,-2,1,1,cars>=wkrs
37061,736250,16769,0,22000,1,-2,1,1,cars>=wkrs
37062,3094750,16769,0,48400,1,-3,4,0,cars>=wkrs
37063,736242,16769,0,18000,0,-2,1,1,nocars
37065,736419,16769,0,16100,2,-2,1,1,cars>=wkrs
37066,2427175,16769,0,62950,1,1,2,2,cars<wkrs
37067,3797323,16769,0,30100,1,-3,5,1,cars>=wkrs
37068,3102391,16769,0,75250,2,1,4,0,cars>=wkrs
37069,2384459,16769,0,28800,2,1,2,2,cars>=wkrs
37070,1056008,16769,0,12250,2,-2,1,1,cars>=wkrs
37071,233453,16769,0,10800,2,1,4,0,cars>=wkrs
37072,213659,16769,0,320,2,1,4,0,cars>=wkrs
37073,2795534,16769,0,80300,2,1,3,2,cars>=wkrs
37074,499782,16769,0,21400,2,-2,1,1,cars>=wkrs
37075,1149696,16769,0,35400,1,-2,1,1,cars>=wkrs
37076,2520627,16769,0,20000,2,1,2,2,cars>=wkrs
37077,736343,16769,0,5250,2,-2,1,1,cars>=wkrs
37078,3885672,16770,0,37700,1,1,4,3,cars<wkrs
37081,1759401,16770,0,55870,2,1,2,1,cars>=wkrs
37082,2823338,16770,0,41800,4,1,4,2,cars>=wkrs
37083,2816473,16770,0,13000,2,1,4,2,cars>=wkrs
37085,1514074,16770,0,1800,1,1,3,0,cars>=wkrs
37086,3186700,16770,0,41200,3,1,3,1,cars>=wkrs
37087,1759418,16770,0,50000,3,1,2,1,cars>=wkrs
37089,3607991,16770,0,96400,2,1,4,3,cars<wkrs
37091,1545212,16770,0,70000,1,1,3,0,cars>=wkrs
37092,93225,16770,0,16000,2,-2,1,0,cars>=wkrs
37093,3677909,16770,0,231000,4,-3,4,0,cars>=wkrs
37097,3840707,16770,0,79000,3,1,6,3,cars>=wkrs
37100,2767785,16770,0,98200,2,1,3,2,cars>=wkrs
37101,588650,16770,0,34600,1,-2,1,1,cars>=wkrs
37102,1490689,16770,0,51500,2,1,2,0,cars>=wkrs
37103,1690772,16770,0,20000,1,1,2,1,cars>=wkrs
37104,3766632,16770,0,85800,2,1,7,0,cars>=wkrs
37105,3332345,16770,0,37670,2,1,4,2,cars>=wkrs
37108,2868493,16770,0,80400,2,1,4,2,cars>=wkrs
37109,2204581,16770,0,24000,2,-3,2,2,cars>=wkrs
37111,736659,16770,0,10600,1,-2,1,1,cars>=wkrs
37114,880912,16770,0,24000,1,-2,1,1,cars>=wkrs
37115,880766,16770,0,35400,3,-2,1,1,cars>=wkrs
37116,2128497,16770,0,17000,2,1,2,2,cars>=wkrs
37117,2384611,16770,0,23300,2,1,2,2,cars>=wkrs
37118,3509564,16770,0,185600,3,6,4,3,cars>=wkrs
37119,3608000,16770,0,93780,2,1,4,3,cars<wkrs
37122,1759444,16770,0,72000,2,1,2,1,cars>=wkrs
37124,2384645,16770,0,42800,2,1,2,2,cars>=wkrs
37126,3866105,16770,0,45960,3,1,4,3,cars>=wkrs
37131,3677929,16770,0,231000,2,1,4,0,cars>=wkrs
37133,3591777,16770,0,60000,1,1,4,3,cars<wkrs
37135,1149850,16771,0,26000,2,-2,1,1,cars>=wkrs
37137,213728,16771,0,320,0,1,4,0,nocars
37138,2427362,16771,0,69400,2,1,2,2,cars>=wkrs
37139,3549610,16771,0,34760,3,1,4,3,cars>=wkrs
37143,3456097,16771,0,29700,3,1,3,3,cars>=wkrs
37146,2868518,16771,0,103900,2,1,4,2,cars>=wkrs
37147,2911554,16771,0,83000,2,-3,5,2,cars>=wkrs
37153,3247028,16771,0,76000,3,1,4,1,cars>=wkrs
37156,3928504,16771,0,124300,2,1,4,4,cars<wkrs
37157,2566398,16771,0,79400,3,1,2,2,cars>=wkrs
37158,1821201,16771,0,64900,2,-3,2,1,cars>=wkrs
37159,2783157,16771,0,39000,4,1,3,2,cars>=wkrs
37160,3094964,16771,0,48400,2,1,4,0,cars>=wkrs
37162,3871827,16771,0,111320,3,1,5,5,cars<wkrs
37163,588761,16771,0,35030,2,-2,1,1,cars>=wkrs
37165,3456093,16771,0,37300,2,1,3,3,cars<wkrs
37166,1787152,16771,0,77300,2,1,2,1,cars>=wkrs
37167,3928513,16771,0,106040,3,-3,5,4,cars<wkrs
37168,1100014,16771,0,5500,2,-2,1,1,cars>=wkrs
37169,2566413,16771,0,117100,3,1,2,2,cars>=wkrs
37170,1553623,16771,0,44870,2,1,3,0,cars>=wkrs
37171,3678184,16771,0,231000,3,1,4,0,cars>=wkrs
37172,233684,16771,0,2300,0,1,4,0,nocars
37173,2900352,16771,0,38400,2,1,5,2,cars>=wkrs
37174,3028400,16771,0,66000,3,1,3,0,cars>=wkrs
37175,3332360,16771,0,37500,4,1,4,2,cars>=wkrs
37177,1659619,16771,0,156500,4,1,2,1,cars>=wkrs
37178,881176,16771,0,45080,1,-2,1,1,cars>=wkrs
37182,500189,16771,0,5400,3,-2,1,1,cars>=wkrs
37185,2774643,16771,0,56000,2,1,3,2,cars>=wkrs
37186,3871826,16771,0,94600,4,1,4,4,cars>=wkrs
37187,1845394,16772,0,59720,2,1,2,1,cars>=wkrs
37188,3769379,16772,0,56130,2,1,7,0,cars>=wkrs
37189,1545228,16772,0,70000,2,1,3,0,cars>=wkrs
37190,1955672,16772,0,25000,1,-3,3,1,cars>=wkrs
37191,2900358,16772,0,23604,2,1,6,2,cars>=wkrs
37193,2002909,16772,0,20000,2,1,4,1,cars>=wkrs
37194,233775,16772,0,1800,1,1,4,0,cars>=wkrs
37195,3028419,16772,0,73500,2,1,3,0,cars>=wkrs
37196,3678205,16772,0,231000,2,1,4,0,cars>=wkrs
37197,3221486,16772,0,20950,2,1,4,1,cars>=wkrs
37198,3678309,16772,0,231000,4,1,4,0,cars>=wkrs
37199,233782,16772,0,7200,2,1,4,0,cars>=wkrs
37200,3291586,16772,0,31000,4,1,3,2,cars>=wkrs
37201,1056235,16772,0,21600,4,-2,1,1,cars>=wkrs
37202,1732070,16772,0,25000,4,1,2,1,cars>=wkrs
37203,1435279,16772,0,30400,3,1,2,0,cars>=wkrs
37204,1840277,16772,0,30200,3,1,2,1,cars>=wkrs
37205,1494606,16772,0,24850,1,1,3,0,cars>=wkrs
37206,268115,16772,0,6200,2,1,4,0,cars>=wkrs
37207,256256,16772,0,0,2,1,4,0,cars>=wkrs
37208,3549647,16772,0,33000,3,1,4,3,cars>=wkrs
37209,2541365,16772,0,30350,3,1,2,2,cars>=wkrs
37210,3563518,16772,0,80200,3,1,4,3,cars>=wkrs
37211,1191698,16772,0,11800,0,-2,1,1,nocars
37212,2509899,16772,0,28100,2,-3,2,2,cars>=wkrs
37213,3095014,16772,0,48400,4,1,4,0,cars>=wkrs
37214,3228991,16772,0,33000,3,1,4,1,cars>=wkrs
37215,3095000,16772,0,48400,1,1,4,0,cars>=wkrs
37216,2714789,16772,0,39870,3,1,3,2,cars>=wkrs
37217,1732046,16772,0,33600,1,1,2,1,cars>=wkrs
37218,3893788,16772,0,69600,3,-3,4,4,cars<wkrs
37219,3850495,16772,0,33100,4,1,4,3,cars>=wkrs
37220,2384728,16772,0,31000,2,1,2,2,cars>=wkrs
37221,2509930,16773,0,41000,4,1,2,2,cars>=wkrs
37222,73270,16773,0,65900,1,-2,1,0,cars>=wkrs
37223,2777860,16773,0,15690,2,1,3,2,cars>=wkrs
37224,2915100,16773,0,33400,2,1,6,2,cars>=wkrs
37225,140061,16773,0,58000,2,-2,1,0,cars>=wkrs
37226,139004,16773,0,35000,1,-2,1,0,cars>=wkrs
37227,115831,16773,0,29700,3,-2,1,0,cars>=wkrs
37228,2995840,16773,0,17000,1,1,3,0,cars>=wkrs
37229,2639071,16773,0,22900,4,1,3,2,cars>=wkrs
37230,59841,16773,0,19500,2,-2,1,0,cars>=wkrs
37231,1732090,16773,0,30830,1,1,2,1,cars>=wkrs
37232,3711610,16773,0,46910,2,1,5,0,cars>=wkrs
37234,93351,16773,0,14400,1,-2,1,0,cars>=wkrs
37235,59827,16773,0,14400,1,-2,1,0,cars>=wkrs
37236,93279,16773,0,8900,1,-2,1,0,cars>=wkrs
37237,126010,16773,0,63600,3,-2,1,0,cars>=wkrs
37238,3079390,16773,0,12550,0,1,4,0,nocars
37240,93296,16773,0,11600,1,-2,1,0,cars>=wkrs
37241,1528183,16773,0,37900,2,1,3,0,cars>=wkrs
37242,3817910,16773,0,39430,4,1,4,2,cars>=wkrs
37243,3107545,16773,0,23400,3,1,4,0,cars>=wkrs
37244,2384896,16773,0,35700,4,-3,2,2,cars>=wkrs
37245,2018367,16773,0,28000,2,1,4,1,cars>=wkrs
37246,1420581,16773,0,20460,2,-3,2,0,cars>=wkrs
37247,8665,16773,0,22200,1,-2,1,0,cars>=wkrs
37248,588953,16773,0,32900,1,-2,1,1,cars>=wkrs
37249,3301339,16773,0,137000,3,1,3,2,cars>=wkrs
37250,3582317,16773,0,39200,3,1,4,3,cars>=wkrs
37251,3685776,16773,0,22000,1,1,5,0,cars>=wkrs
37252,93316,16773,0,11800,2,-2,1,0,cars>=wkrs
37253,73264,16773,0,62000,2,-2,1,0,cars>=wkrs
37254,3025611,16773,0,33200,3,1,3,0,cars>=wkrs
37255,139032,16774,0,23500,1,-2,1,0,cars>=wkrs
37257,956710,16774,0,60080,2,-2,1,1,cars>=wkrs
37261,3279594,16774,0,49100,3,1,3,2,cars>=wkrs
37263,136047,16774,0,131000,1,-2,1,0,cars>=wkrs
37266,2549633,16774,0,52600,2,1,2,2,cars>=wkrs
37267,136054,16774,0,182900,1,-2,1,0,cars>=wkrs
37269,737303,16774,0,10000,1,-2,1,1,cars>=wkrs
37271,1109147,16774,0,30000,3,-2,1,1,cars>=wkrs
37273,500486,16774,0,10000,0,-2,1,1,nocars
37274,2827309,16774,0,60820,2,1,4,2,cars>=wkrs
37276,1056261,16774,0,20100,2,-2,1,1,cars>=wkrs
37278,3885744,16774,0,34810,4,-3,4,4,cars>=wkrs
37279,3805668,16774,0,58000,1,1,12,1,cars>=wkrs
37280,1193742,16774,0,27700,2,-2,1,1,cars>=wkrs
37282,408318,16774,0,92000,2,-2,1,1,cars>=wkrs
37284,3157141,16774,0,81000,2,1,3,1,cars>=wkrs
37285,1163789,16774,0,57000,1,-2,1,1,cars>=wkrs
37286,1193730,16774,0,27700,0,-2,1,1,nocars
37291,2064239,16775,0,25800,2,1,5,1,cars>=wkrs
37292,500530,16775,0,21000,2,-2,1,1,cars>=wkrs
37294,1130364,16775,0,12010,1,-2,1,1,cars>=wkrs
37295,1193755,16775,0,26200,1,-2,1,1,cars>=wkrs
37296,3006048,16775,0,24800,1,1,3,0,cars>=wkrs
37297,589129,16775,0,32900,0,-2,1,1,nocars
37299,29835,16775,0,8900,2,-2,1,0,cars>=wkrs
37300,2330485,16775,0,6000,2,1,2,2,cars>=wkrs
37302,1021358,16775,0,83500,1,-2,1,1,cars>=wkrs
37303,2900395,16775,0,30210,2,1,6,2,cars>=wkrs
37304,956755,16775,0,55000,1,-2,1,1,cars>=wkrs
37305,3074432,16775,0,7800,3,1,4,0,cars>=wkrs
37306,3059152,16775,0,21300,0,-3,4,0,nocars
37308,881824,16775,0,28000,2,-2,1,1,cars>=wkrs
37309,1514117,16775,0,13300,1,1,3,0,cars>=wkrs
37310,1021356,16775,0,87000,1,-2,1,1,cars>=wkrs
37311,500516,16775,0,1400,2,-2,1,1,cars>=wkrs
37312,956739,16775,0,56000,1,-2,1,1,cars>=wkrs
37313,956817,16775,0,50600,1,-2,1,1,cars>=wkrs
37314,737455,16775,0,10400,1,-2,1,1,cars>=wkrs
37315,1113475,16775,0,61300,4,-2,1,1,cars>=wkrs
37316,1602705,16775,0,7100,2,1,2,1,cars>=wkrs
37317,737469,16775,0,12040,1,-2,1,1,cars>=wkrs
37318,500618,16775,0,21000,1,-2,1,1,cars>=wkrs
37319,3006049,16775,0,27000,1,1,3,0,cars>=wkrs
37320,1150147,16775,0,42000,2,-2,1,1,cars>=wkrs
37321,589108,16775,0,30000,1,-2,1,1,cars>=wkrs
37323,1883327,16775,0,24000,3,1,3,1,cars>=wkrs
37324,1732170,16775,0,40000,2,1,2,1,cars>=wkrs
37325,1212315,16775,0,99500,2,-2,1,1,cars>=wkrs
37326,1021390,16775,0,79500,3,-2,1,1,cars>=wkrs
37327,881679,16775,0,34600,2,-2,1,1,cars>=wkrs
37328,3321415,16775,0,40000,2,1,4,2,cars>=wkrs
37329,1150116,16775,0,32000,1,-2,1,1,cars>=wkrs
37331,3195862,16775,0,25200,1,-3,3,1,cars>=wkrs
37332,2384964,16775,0,39000,3,1,2,2,cars>=wkrs
37333,2385008,16775,0,41360,2,1,2,2,cars>=wkrs
37334,2172197,16775,0,21800,2,1,2,2,cars>=wkrs
37335,3928579,16775,0,125500,4,1,7,6,cars<wkrs
37336,3805682,16775,0,58000,2,1,12,1,cars>=wkrs
37337,3685847,16775,0,18804,0,1,4,0,nocars
37338,1163863,16775,0,50000,1,-2,1,1,cars>=wkrs
37339,3291613,16775,0,39600,4,1,3,2,cars>=wkrs
37340,3329347,16775,0,20740,2,1,4,2,cars>=wkrs
37341,3107594,16776,0,23400,1,1,4,0,cars>=wkrs
37342,366830,16776,0,5000,0,-2,1,1,nocars
37343,1109220,16776,0,30000,2,-2,1,1,cars>=wkrs
37344,3159742,16776,0,22820,1,1,3,1,cars>=wkrs
37345,3025662,16776,0,29100,3,1,3,0,cars>=wkrs
37347,1806248,16776,0,30700,2,-3,2,1,cars>=wkrs
37348,3827801,16776,0,41000,2,1,4,2,cars>=wkrs
